PageURL,Title,CreationDate,Seccion,Subseccion,Contenido,WikipageID,LastModified
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Uses , District heating ,"Waste heat can be used in district heating. Depending on the temperature of the waste heat and the district heating system, a heat pump must be used, to reach sufficient temperatures. An easy and cheap way to use waste heat in cold district heating systems, as these are operated at ambient temperatures and therefore even low-grade waste heat can be used without needing a heat pump at the producer side.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Uses , Pre-heating ,Waste heat can be forced to heat incoming fluids and objects before being highly heated. For instance outgoing water can give its waste heat to incoming water in a heat exchanger before heating in homes or power plants.,5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Anthropogenic heat , Pre-heating ,"Anthropogenic heat is heat generated by humans and human activity. The American Meteorological Society defines it as ""Heat released to the atmosphere as a result of human activities, often involving combustion of fuels. Sources include industrial plants, space heating and cooling, human metabolism, and vehicle exhausts. In cities this source typically contributes 15–50 W/m2 to the local heat balance, and several hundred W/m2 in the center of large cities in cold climates and industrial areas."" In 2020, the overall anthropogenic annual energy release was 168,000 terawatt-hours; given the 5.1×1014 m2 surface area of Earth, this amounts to a global average anthropogenic heat release rate of 0.04 W/m2.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, Anthropogenic heat , Environmental impact ,"Anthropogenic heat is a small influence on rural temperatures, and becomes more significant in dense urban areas. It is one contributor to urban heat islands. Other human-caused effects (such as changes to albedo, or loss of evaporative cooling) that might contribute to urban heat islands are not considered to be anthropogenic heat by this definition. Anthropogenic heat is a much smaller contributor to global warming than greenhouse gases are. In 2005, anthropogenic waste heat flux globally accounted for only 1% of the energy flux created by anthropogenic greenhouse gases. The heat flux is not evenly distributed, with some regions higher than others, and significantly higher in certain urban areas. For example, global forcing from waste heat in 2005 was 0.028 W/m2, but was +0.39 and +0.68 W/m2 for the continental United States and western Europe, respectively.Although waste heat has been shown to have influence on regional climates, climate forcing from waste heat is not normally calculated in state-of-the-art global climate simulations. Equilibrium climate experiments show statistically significant continental-scale surface warming (0.4–0.9 °C) produced by one 2100 AHF scenario, but not by current or 2040 estimates. Simple global-scale estimates with different growth rates of anthropogenic heat that have been actualized recently show noticeable contributions to global warming, in the following centuries. For example, a 2% p.a. growth rate of waste heat resulted in a 3 degree increase as a lower limit for the year 2300. Meanwhile, this has been confirmed by more refined model calculations.A 2008 scientific paper showed that if anthropogenic heat emissions continue to rise at the current rate, they will become a source of warming as strong as GHG emissions in the 21st century.",5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Waste_heat,Waste heat,2023-10-26T21:20:57Z, See also , Environmental impact ,Cost of electricity by source Heat recovery steam generator Pinch analysis Thermal pollution Urban metabolism Waste heat recovery unit,5163454,2023-10-26T21:20:57Z
https://en.wikipedia.org/wiki/Ship_graveyard,Ship graveyard,2023-12-01T15:33:44Z,,,"A ship graveyard or ship cemetery is a location where the hulls of scrapped ships are left to decay and disintegrate, or left in reserve. Such a practice is now less common due to waste regulations and so some dry docks where ships are broken (to recycle their metal and remove dangerous materials like asbestos) are also known as ship graveyards. By analogy, the phrase can also refer to an area with many shipwrecks which have not been removed by human agency, instead being left to disintegrate naturally. These can form in places where navigation is difficult or dangerous (such as the Seven Stones, off Cornwall, or Blackpool, on the Irish Sea); or where many ships have been deliberately scuttled together (as with the German High Seas Fleet at Scapa Flow); or where many ships have been sunk in battle (such as Ironbottom Sound, in the Pacific). The majority of the ships in the world are constructed in the developed countries. Ships last about 25–30 years, after which they become too expensive to maintain and are sold to be broken down. Most of them are directly sold to the ship recycling companies in India, Bangladesh, Pakistan and other developing countries, also known as the (semi-)periphery countries from Immanuel Wallerstein's World System Theory. In 2014, 54 percent of the ships went to the beaches of India and Bangladesh. This is consistent with the period 2012–2018. From the total of 6,702 scrapped ships worldwide, 3,586 ships have been scrapped in India and Bangladesh, which comes down to 53.5 percent.As of January 2020, with 30% share India has the highest global revenue and highest share of global ship breaking (number and volume of ships broken).It is estimated that ship breaking yards provide more than 100,000 jobs to people worldwide and that they yield millions of tons of steel every year with a minimal consumption of electricity. Besides steel, this industry also yields a huge amount of solid wastes in the form of scrapped wood, plastic, insulation material, glass wool, sponge, waste paper, oiled rope and cotton waste.",20514139,2023-12-01T15:33:44Z
https://en.wikipedia.org/wiki/Ship_graveyard,Ship graveyard,2023-12-01T15:33:44Z, List of ship graveyards , Africa ,"Wrecks all along the peninsular coast at Nouadhibou, in Mauritania Many wrecks along the Skeleton Coast in Namibia",20514139,2023-12-01T15:33:44Z
https://en.wikipedia.org/wiki/Ship_graveyard,Ship graveyard,2023-12-01T15:33:44Z, List of ship graveyards , Asia ,"Several locations near the Aral Sea The ship-breaking yards of Alang (India), Chittagong (Bangladesh), and Gadani (Pakistan)",20514139,2023-12-01T15:33:44Z
https://en.wikipedia.org/wiki/Ship_graveyard,Ship graveyard,2023-12-01T15:33:44Z, List of ship graveyards , France ,"Guilvinec-Lechiagat On the River Rance Magouër (Plouhinec, Morbihan) Plouhinec, Finistère Landévennec",20514139,2023-12-01T15:33:44Z
https://en.wikipedia.org/wiki/Ship_graveyard,Ship graveyard,2023-12-01T15:33:44Z, List of ship graveyards , Sweden ,Ship cemetery at Ekenabben in Blekinge.,20514139,2023-12-01T15:33:44Z
https://en.wikipedia.org/wiki/Ship_graveyard,Ship graveyard,2023-12-01T15:33:44Z, List of ship graveyards , United Kingdom ,"The River Tamar downstream of the Royal Albert Bridge used to be used as a mooring site for mothballed vessels, including submarines, of the Royal Navy. These have now all been removed. Portsmouth Harbour hosts a number of ex Royal Navy vessels, awaiting removal for scrapping. Forton Lake in Gosport, near Portsmouth, is host to approximately thirty vessels, several of which saw action in World War II. Scapa Flow, where in 1919 German sailors sank their own fleet while internment. Most of the ships were excavated in the following years, but there are still 8 wrecks from this event and several others.",20514139,2023-12-01T15:33:44Z
